path,label
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117094-1_2_1_0005.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117094-1_2_1_0006.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117094-1_2_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117094-1_2_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117094-1_2_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117094-1_2_1_0010.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117094-1_2_1_0011.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117094-1_2_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0000.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0006.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0010.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0011.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117138-1_3_1_0013.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0002.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0003.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0004.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0006.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0007.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0008.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0010.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0011.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0013.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0014.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0015.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117221-1_1_1_0016.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0000.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0002.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0003.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0004.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0005.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0006.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0007.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0008.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0009.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0010.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0011.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0013.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0014.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0015.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0016.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0017.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0018.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117252-1_1_1_0019.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0001.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0002.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0003.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0004.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0006.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0007.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0010.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0011.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0013.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117276-1_1_1_0014.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117294-1_1_1_0000.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117294-1_1_1_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117294-1_1_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117294-1_1_1_0003.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117294-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117294-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117294-1_1_1_0006.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0002.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0003.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0004.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0005.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0006.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0007.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0010.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0011.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0012.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0013.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0014.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0015.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0016.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0017.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117308-1_1_2_0018.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0000.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0003.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0005.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0006.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0007.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117310-1_1_1_0009.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0000.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0006.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0010.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0011.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0013.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0014.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0015.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0016.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0017.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117325-1_1_1_0018.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0004.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0005.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0006.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0010.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0011.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0012.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0013.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0014.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0015.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0016.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117328-1_1_1_0017.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0002.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0006.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0008.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0010.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0011.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0013.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0014.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117330-1_1_1_0015.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0000.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0001.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0002.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0006.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117357-1_1_1_0009.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0001.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0002.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0003.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0005.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0006.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0010.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0011.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0013.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0014.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117386-1_1_1_0015.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0001.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0003.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0006.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0008.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0009.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0010.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0011.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0012.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0013.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117403-1_1_1_0014.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0001.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0002.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0006.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0007.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0008.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0010.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117413-1_1_1_0011.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0000.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0001.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0003.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0006.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0007.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117467-1_1_1_0010.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117489-1_2_1_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117489-1_2_1_0001.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117489-1_2_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117489-1_2_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117489-1_2_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117489-1_2_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117489-1_2_1_0006.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117489-1_2_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117489-1_2_1_0008.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0000.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0001.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0005.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0006.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0007.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0008.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0009.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0010.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0011.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0013.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0014.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0015.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117546-1_1_1_0016.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0000.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0001.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0002.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0005.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0006.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0007.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0008.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0009.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0010.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0011.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0012.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0013.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0014.png,note_quarter
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117561-1_1_1_0015.png,note_half
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117576-1_1_1_0000.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117576-1_1_1_0001.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117576-1_1_1_0002.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117576-1_1_1_0003.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117576-1_1_1_0004.png,note_eighth
/Users/yameensekandari/Desktop/CS131 Final Project/data/crops/000117576-1_1_1_0005.png,note_eighth
